pageName,pattern,depth,layout,hasLargeImage,causesLayoutShift,slowClickHandler,deepComponentTree,bulkDOMNodes,slowNetwork,expensiveEffects,largeJsonState,LCP,FID,CLS,TBT,renderTime,jsBundleSizeKB,hasJank,imageLoadTime,label
inlinefunctionsTest103,inline-functions,5,column,True,False,True,False,True,True,False,False,539.31,45.364,0.0,0.0,500.0,13.6025390625,False,0,fast
inlinefunctionsTest104,inline-functions,2,row,False,False,True,True,True,False,False,False,523.855,32.27,0.0,0.0,470.0,8.623046875,False,0,fast
inlinefunctionsTest105,inline-functions,3,column,False,False,False,True,False,False,False,False,513.332,33.015,0.0,0.0,476.0,10.380859375,False,0,fast
inlinefunctionsTest106,inline-functions,4,row,False,False,True,True,False,False,True,True,4538.521,4038.146,0.0,3988.146,4370.0,10.37890625,True,0,slow
inlinefunctionsTest107,inline-functions,5,column,False,False,False,False,True,True,False,False,527.009,39.542,0.0,0.0,494.0,11.841796875,False,0,fast
inlinefunctionsTest108,inline-functions,2,row,False,False,True,True,False,False,True,True,2530.09,2026.887,0.0,1976.886999938965,2338.0,9.50390625,True,0,slow
inlinefunctionsTest109,inline-functions,3,column,False,False,False,False,False,False,True,True,3543.675,3019.452,0.0,2969.452,3332.0,8.3271484375,True,0,slow
inlinefunctionsTest110,inline-functions,4,row,False,False,False,True,True,False,True,False,4550.107,4030.917,0.0,3980.9169999389646,4343.0,11.2587890625,True,0,slow
inlinefunctionsTest111,inline-functions,5,column,False,False,False,False,False,False,False,False,534.217,42.585,0.0,0.0,502.0,11.5478515625,False,0,fast
inlinefunctionsTest112,inline-functions,2,row,False,False,False,False,False,False,False,False,512.853,20.761,0.0,0.0,464.0,6.5703125,False,0,fast
inlinefunctionsTest113,inline-functions,3,column,True,False,False,True,True,True,False,False,537.297,26.749,0.0,0.0,491.0,9.2080078125,False,0,fast
inlinefunctionsTest114,inline-functions,4,row,True,False,False,True,False,False,False,False,520.667,34.488,0.0,0.0,486.0,11.5498046875,False,0,fast
inlinefunctionsTest115,inline-functions,5,column,False,False,True,False,False,False,True,False,5586.918,5032.598,0.0,4982.598,5381.0,14.7744140625,True,0,slow
inlinefunctionsTest116,inline-functions,2,row,False,False,True,True,False,False,False,False,514.547,19.861,0.0,0.0,471.0,9.50390625,False,0,fast
inlinefunctionsTest117,inline-functions,3,column,False,True,False,False,True,False,True,False,3526.393,3019.657,0.0,2969.656999938965,3353.0,8.62109375,True,0,slow
inlinefunctionsTest118,inline-functions,4,row,False,False,False,True,False,True,False,False,524.605,39.86,0.0,0.0,488.0,9.498046875,False,0,fast
inlinefunctionsTest119,inline-functions,5,column,False,False,False,False,False,True,False,False,527.004,31.159,0.0,0.0,494.0,11.84375,False,0,fast
inlinefunctionsTest120,inline-functions,2,row,False,True,False,False,True,False,False,True,519.918,26.41,0.0,0.0,461.0,6.2783203125,False,0,fast
inlinefunctionsTest121,inline-functions,3,column,False,False,False,False,False,False,False,False,540.311,25.392,0.0,0.0,491.0,8.9140625,False,0,fast
inlinefunctionsTest122,inline-functions,4,row,False,True,True,True,True,False,False,False,526.759,21.69,4.414828336208728e-06,0.0,490.0,14.19140625,False,0,fast
inlinefunctionsTest123,inline-functions,5,column,False,False,True,False,False,True,False,False,526.512,41.563,0.0,0.0,675.0,10.962890625,False,0,fast
inlinefunctionsTest124,inline-functions,2,row,False,False,False,False,False,False,False,False,509.656,20.503,0.0,0.0,463.0,6.27734375,False,0,fast
inlinefunctionsTest125,inline-functions,3,column,False,True,False,False,False,False,False,True,512.561,24.893,0.0,0.0,472.0,5.39453125,False,0,fast
inlinefunctionsTest126,inline-functions,4,row,True,True,False,False,False,True,False,False,543.338,36.283,0.0,0.0,503.0,10.3779296875,False,0,fast
inlinefunctionsTest127,inline-functions,5,column,False,False,False,True,False,True,False,False,536.941,29.708,0.0,0.0,498.0,12.1357421875,False,0,fast
inlinefunctionsTest128,inline-functions,2,row,False,False,False,True,False,True,False,True,513.342,16.0,0.0,0.0,463.0,7.7431640625,False,0,fast
inlinefunctionsTest129,inline-functions,3,column,True,False,False,False,False,True,False,False,536.581,32.66,0.0,0.0,489.0,9.794921875,False,0,fast
inlinefunctionsTest130,inline-functions,4,row,False,True,True,False,False,True,True,True,4524.746,4028.05,0.0,3978.0499999389644,4316.0,10.3779296875,True,0,slow
inlinefunctionsTest131,inline-functions,5,column,False,False,False,False,True,True,False,True,532.867,38.326,0.0,0.0,496.0,11.546875,False,0,fast
inlinefunctionsTest132,inline-functions,2,row,False,False,True,False,True,True,False,False,528.09,36.959,0.0,0.0,476.0,7.158203125,False,0,fast
inlinefunctionsTest133,inline-functions,3,column,True,False,False,False,False,False,False,False,525.558,26.931,0.0,0.0,481.0,9.20703125,False,0,fast
inlinefunctionsTest134,inline-functions,4,row,False,False,False,True,False,True,False,False,519.915,32.132,0.0,0.0,478.0,10.3779296875,False,0,fast
inlinefunctionsTest135,inline-functions,5,column,False,False,False,False,False,False,False,True,535.972,43.05,0.0,0.0,710.0,13.0146484375,False,0,fast
inlinefunctionsTest136,inline-functions,2,row,False,True,True,False,False,True,True,False,514.893,2001.915,0.0,1951.915,457.0,5.3974609375,True,0,slow
inlinefunctionsTest137,inline-functions,3,column,False,True,False,True,False,False,True,False,515.187,3007.182,0.0,2957.182,509.0,10.673828125,True,0,slow
inlinefunctionsTest138,inline-functions,4,row,False,False,False,False,False,False,True,False,4587.929,4037.167,0.0,3987.1670000000004,4338.0,11.259765625,True,0,slow
inlinefunctionsTest139,inline-functions,5,column,False,False,False,True,False,False,True,False,5589.05,5042.689,0.0,4992.68899987793,5387.0,14.1875,True,0,slow
inlinefunctionsTest140,inline-functions,2,row,True,True,False,False,False,False,False,False,514.171,16.0,0.0,0.0,466.0,5.984375,False,0,fast
inlinefunctionsTest141,inline-functions,3,column,True,False,False,False,False,True,True,False,521.084,3003.235,0.0,2953.2349999999997,480.0,12.1416015625,True,0,slow
inlinefunctionsTest142,inline-functions,4,row,False,True,False,False,False,False,True,False,4584.447,4034.815,0.0,3984.8150000000005,4373.0,10.3779296875,True,0,slow
inlinefunctionsTest143,inline-functions,5,column,False,False,True,True,False,False,True,False,5599.727,5034.351,0.0,4984.350999938965,5526.0,10.3740234375,True,0,slow
inlinefunctionsTest144,inline-functions,2,row,False,True,False,True,False,False,True,True,2526.885,2020.454,0.0,1970.4540000000002,2297.0,8.037109375,True,0,slow
inlinefunctionsTest145,inline-functions,3,column,False,False,False,True,False,False,False,False,524.01,36.323,0.0,0.0,480.0,12.4345703125,False,0,fast
inlinefunctionsTest146,inline-functions,4,row,False,True,False,False,True,False,False,False,512.336,16.043,0.0,0.0,471.0,10.0859375,False,0,fast
inlinefunctionsTest147,inline-functions,5,column,False,False,True,True,False,False,True,False,5549.977,5040.899,0.0,4990.899,5350.0,10.9609375,True,0,slow
inlinefunctionsTest148,inline-functions,2,row,True,False,False,True,False,True,False,True,510.079,16.148,0.0,0.0,455.0,6.5703125,False,0,fast
inlinefunctionsTest149,inline-functions,3,column,True,False,True,False,False,True,False,True,532.483,35.281,0.0,0.0,494.0,9.4990234375,False,0,fast
inlinefunctionsTest150,inline-functions,4,row,True,False,False,True,False,False,True,False,4544.443,4033.192,0.0,3983.1920000000005,4372.0,10.96484375,True,0,slow
inlinefunctionsTest151,inline-functions,5,column,False,False,False,False,True,False,True,True,5590.279,5025.67,0.0,4975.669999938965,5451.0,10.08203125,True,0,slow
inlinefunctionsTest152,inline-functions,2,row,False,False,False,True,True,True,True,False,2522.963,2013.132,0.0,1963.131999938965,2295.0,5.6904296875,True,0,slow
inlinefunctionsTest153,inline-functions,3,column,False,False,False,False,False,True,True,True,3539.293,3015.106,0.0,2965.1059999389645,3367.0,8.0341796875,True,0,slow
inlinefunctionsTest154,inline-functions,4,row,False,False,False,True,True,True,False,False,536.797,24.534,0.0,0.0,488.0,10.37890625,False,0,fast
inlinefunctionsTest155,inline-functions,5,column,False,False,False,False,True,False,False,False,547.767,48.786,0.0,0.0,693.0,12.13671875,False,0,fast
inlinefunctionsTest156,inline-functions,2,row,False,False,False,True,True,True,False,False,512.596,16.0,0.0,0.0,462.0,8.916015625,False,0,fast
inlinefunctionsTest157,inline-functions,3,column,False,False,False,False,True,False,False,True,513.327,21.351,0.0,0.0,478.0,8.3271484375,False,0,fast
inlinefunctionsTest158,inline-functions,4,row,False,False,False,False,False,False,False,False,523.855,35.517,0.0,0.0,481.0,11.2568359375,False,0,fast
inlinefunctionsTest159,inline-functions,5,column,True,False,False,False,False,True,False,False,530.024,33.65,0.0,0.0,496.0,12.427734375,False,0,fast
inlinefunctionsTest160,inline-functions,2,row,False,True,False,True,False,True,False,False,503.423,16.0,0.0,0.0,456.0,8.330078125,False,0,fast
inlinefunctionsTest161,inline-functions,3,column,False,False,True,False,False,False,True,True,502.742,3004.167,0.0,2954.167,452.0,11.552734375,True,0,slow
inlinefunctionsTest162,inline-functions,4,row,False,True,False,False,False,False,False,True,514.724,25.454,0.0,0.0,475.0,12.1376953125,False,0,fast
inlinefunctionsTest163,inline-functions,5,column,False,True,False,True,True,True,False,False,529.061,19.675,0.0,0.0,490.0,11.2548828125,False,0,fast
inlinefunctionsTest164,inline-functions,2,row,False,False,False,False,True,True,False,True,521.541,30.535,0.0,0.0,475.0,12.142578125,False,0,fast
inlinefunctionsTest165,inline-functions,3,column,False,False,True,False,False,False,False,False,522.251,16.396,0.0,0.0,476.0,7.1552734375,False,0,fast
inlinefunctionsTest166,inline-functions,4,row,True,True,True,True,False,False,False,False,534.366,28.463,0.0,0.0,486.0,10.6708984375,False,0,fast
inlinefunctionsTest167,inline-functions,5,column,False,False,False,False,False,False,True,False,5542.962,5036.351,0.0,4986.351,5340.0,12.134765625,True,0,slow
inlinefunctionsTest168,inline-functions,2,row,False,False,False,True,False,False,False,False,515.366,25.856,0.0,0.0,465.0,6.2783203125,False,0,fast
inlinefunctionsTest169,inline-functions,3,column,False,False,False,False,False,False,True,False,3557.111,3018.399,0.0,2968.399,3359.0,8.3271484375,True,0,slow
inlinefunctionsTest170,inline-functions,4,row,False,False,False,False,False,True,True,False,4529.599,4016.709,0.0,3966.7090000000003,4323.0,7.4453125,True,0,slow
inlinefunctionsTest171,inline-functions,5,column,False,False,True,False,False,False,False,False,532.839,43.409,0.0,0.0,495.0,15.3642578125,False,0,fast
inlinefunctionsTest172,inline-functions,2,row,False,True,True,False,True,False,False,False,515.265,16.855,0.0,0.0,459.0,9.2109375,False,0,fast
inlinefunctionsTest173,inline-functions,3,column,True,False,False,False,False,True,True,False,3539.97,3014.074,0.0,2964.074,3398.0,8.03515625,True,0,slow
inlinefunctionsTest174,inline-functions,4,row,False,False,False,False,False,False,False,True,543.73,33.254,0.0,0.0,503.0,10.376953125,False,0,fast
inlinefunctionsTest175,inline-functions,5,column,False,False,False,True,True,True,False,False,525.273,23.516,0.0,0.0,728.0,12.134765625,False,0,fast
inlinefunctionsTest176,inline-functions,2,row,True,True,False,False,False,False,True,True,496.181,2003.484,0.0,1953.484,453.0,5.103515625,True,0,slow
inlinefunctionsTest177,inline-functions,3,column,True,False,False,True,False,True,True,False,3539.319,3025.597,0.0,2975.5969999999998,3298.0,6.861328125,True,0,slow
inlinefunctionsTest178,inline-functions,4,row,False,False,False,False,True,False,False,False,531.753,37.855,0.0,0.0,492.0,10.3779296875,False,0,fast
inlinefunctionsTest179,inline-functions,5,column,True,False,False,False,False,True,True,False,5596.198,5027.639,0.0,4977.639,5392.0,10.9619140625,True,0,slow
inlinefunctionsTest180,inline-functions,2,row,False,False,False,False,False,False,False,False,535.708,18.128,0.0,0.0,490.0,4.517578125,False,0,fast
inlinefunctionsTest181,inline-functions,3,column,False,False,False,False,True,False,False,False,521.49,24.681,0.0,0.0,473.0,8.6201171875,False,0,fast
inlinefunctionsTest182,inline-functions,4,row,False,False,False,False,False,False,False,False,529.114,29.478,0.0,0.0,486.0,12.13671875,False,0,fast
inlinefunctionsTest183,inline-functions,5,column,False,False,False,True,False,False,True,True,5602.48,5033.44,0.0,4983.44,5405.0,12.134765625,True,0,slow
inlinefunctionsTest184,inline-functions,2,row,False,False,False,False,False,True,False,False,515.119,16.0,4.414828336208728e-06,0.0,465.0,8.625,False,0,fast
inlinefunctionsTest185,inline-functions,3,column,True,True,True,True,False,False,False,True,502.528,16.0,0.0,0.0,461.0,8.6220703125,False,0,fast
inlinefunctionsTest186,inline-functions,4,row,False,False,True,False,True,False,False,True,528.725,32.665,0.0,0.0,486.0,10.3779296875,False,0,fast
inlinefunctionsTest187,inline-functions,5,column,False,False,False,True,False,False,False,False,531.72,32.484,0.0,0.0,664.0,10.375,False,0,fast
inlinefunctionsTest188,inline-functions,2,row,False,True,False,False,False,True,False,False,528.729,16.0,0.0,0.0,476.0,7.4501953125,False,0,fast
inlinefunctionsTest189,inline-functions,3,column,True,False,False,True,False,True,False,False,501.78,16.0,0.0,0.0,690.0,9.5,False,0,fast
inlinefunctionsTest190,inline-functions,4,row,False,False,False,False,False,False,True,False,4584.116,4041.075,0.0,3991.074999938965,4364.0,13.3115234375,True,0,slow
inlinefunctionsTest191,inline-functions,5,column,False,False,True,False,True,False,True,False,5566.302,5037.873,0.0,4987.873,5317.0,10.0830078125,True,0,slow
inlinefunctionsTest192,inline-functions,2,row,False,False,False,False,False,True,True,False,2547.644,2019.445,0.0,1969.4449999999997,2342.0,12.142578125,True,0,slow
inlinefunctionsTest193,inline-functions,3,column,False,True,False,True,True,True,False,False,507.542,22.279,0.0,0.0,470.0,10.087890625,False,0,fast
inlinefunctionsTest194,inline-functions,4,row,False,False,False,True,True,False,False,False,518.956,28.608,0.0,0.0,487.0,7.7373046875,False,0,fast
inlinefunctionsTest195,inline-functions,5,column,True,False,False,True,False,False,False,False,511.598,28.193,0.0,0.0,479.0,11.5478515625,False,0,fast
inlinefunctionsTest196,inline-functions,2,row,True,False,False,False,True,False,False,False,533.189,31.246,0.0,0.0,476.0,8.9169921875,False,0,fast
inlinefunctionsTest197,inline-functions,3,column,False,False,False,False,True,False,False,False,524.562,38.898,0.0,0.0,485.0,10.673828125,False,0,fast
inlinefunctionsTest198,inline-functions,4,row,True,False,False,True,True,False,False,True,531.097,43.563,0.0,0.0,495.0,10.0859375,False,0,fast
inlinefunctionsTest199,inline-functions,5,column,False,False,True,False,False,False,False,False,531.14,32.787,0.0,0.0,494.0,10.08203125,False,0,fast
inlinefunctionsTest200,inline-functions,2,row,False,False,True,False,False,True,True,False,2560.132,2023.11,0.0,1973.1100000000001,2663.0,7.7431640625,True,0,slow
inlinefunctionsTest201,inline-functions,3,column,False,True,False,True,False,False,True,False,3575.344,3031.278,0.0,2981.278,3371.0,10.3818359375,True,0,slow
inlinefunctionsTest202,inline-functions,4,row,False,False,False,True,False,False,False,True,533.728,37.742,0.0,0.0,488.0,10.671875,False,0,fast
inlinefunctionsTest203,inline-functions,5,column,True,False,False,False,False,False,False,True,528.459,34.79,0.0,0.0,494.0,12.4287109375,False,0,fast
inlinefunctionsTest204,inline-functions,2,row,False,False,True,False,False,True,False,False,500.12,21.326,0.0,0.0,707.0,6.27734375,False,0,fast
inlinefunctionsTest205,inline-functions,3,column,False,False,False,False,True,True,False,False,540.72,37.151,0.0,0.0,506.0,12.435546875,False,0,fast
inlinefunctionsTest206,inline-functions,4,row,False,False,True,False,True,False,False,False,516.166,16.587,0.0,0.0,468.0,9.791015625,False,0,fast
inlinefunctionsTest207,inline-functions,5,column,False,False,False,True,False,True,False,True,509.594,22.129,0.0,0.0,477.0,10.3759765625,False,0,fast
inlinefunctionsTest208,inline-functions,2,row,True,True,False,True,False,False,True,False,2537.218,2020.769,0.0,1970.7690000000002,2378.0,5.9853515625,True,0,slow
inlinefunctionsTest209,inline-functions,3,column,True,True,False,False,False,False,False,False,527.397,32.91,0.0,0.0,489.0,8.9140625,False,0,fast
inlinefunctionsTest210,inline-functions,4,row,False,False,False,False,True,False,False,True,520.811,41.552,0.0,0.0,484.0,13.8994140625,False,0,fast
inlinefunctionsTest211,inline-functions,5,column,False,False,False,False,False,False,False,True,532.786,40.059,0.0,0.0,493.0,14.7763671875,False,0,fast
